url,app,org,desc_summary,desc
https://play.google.com/store/apps/details?id=com.busan.damoa,부산교육 다모아,부산광역시교육청,"  부산교육 다모아는 부산광역시교육청에서 개발한 학부모, 학생, 학교간의 소통공간입니다.    ","학교알림장, 학부모연수신청, 진로도움방, 설문조사, 안심알리미, 부산교육뉴스등의 기능을 지원합니다."
https://play.google.com/store/apps/details?id=com.suhyup.psmb,수협 파트너뱅크 개인,수협은행 스마트폰뱅킹,  수협 파트너뱅크 개인은 안드로이드폰을 이용해 수협은행 개인 금융거래가 가능한 어플리케이션입니다.    ,"▶새로운 스마트폰 뱅킹으로 만나는 수협 파트너뱅크◀-다양한 금융상품, 다양한 서비스영업점 방문 없이 스마트폰으로 대출 받는 직장인 신용대출, 직장인 프리미엄 신용대출경조사서비스, 신용카드 포인트 캐시백서비스, 큰글씨이체 등 생활 밀착형 금융서비스 희망하는 영업점 내점 전에 방문 예약하는 대출 사전예약서비스 수협은행 고객이면 편리하게 이용할 수 있는 환전예약 서비스-고객 접근성 및 편의성을 고려한 특화 메뉴 제공위젯서비스로 스마트폰 바탕화면에서 원하는 메뉴로 빠르고 간편하게 이동 전체메뉴/마이메뉴로 어떤 위치에서든 원하는 화면으로 바로 이동-스마트폰만으로 간편한 금융거래스마트기기에 등록된 생체정보를 이용한 지문인증전화번호 만으로 간편한 송금서비스 간편송금(Npay)문자메시지로 간편하게 송금하는 메시지뱅킹휴대폰만으로 ATM 출금하는 Sh모바일현금카드 -더욱 새롭고 편리해진 Sh딩동!Sh딩동에서 입출알림 받고, 추천상품 바로가입입출금, 카드사용 내역알림 실시간으로 확인-비대면서비스 영업점을 직접 방문하지 않고 비대면 실명확인을 통한 계좌개설, 온라인회원가입※ 비대면실명확인 : 신분증 및 본인사진촬영, 본인명의계좌인증-보안서비스안심차단으로 ON/OFF하여 안전한 전자금융거래직접 선택한 이미지로 수협은행 사이트와 피싱사이트 구별하는 보안이미지 설정 - 보이는 ARS고객센터 전화 연결 시 수협은행에서 제공하는 정보성 또는 영리목적 모바일 컨텐츠를 표시합니다. 이를 위해 제휴사 (주)콜게이트에게 전화번호와 앱푸쉬 정보를 제공합니다.(이용거부/동의철회: 080-135-1136)※ 주의사항수협은행은 보안강화, 앱 업데이트 등의 이유로 보안카드, OTP, 스마트보안카드 등 금융정보를 요구하지 않습니다. (피싱방지, 보안설정 등의 기능을 활용하여 수협 파트너뱅크를 사칭한 악성 앱에 주의하시기 바랍니다. 앱에서 사용하는 접근 권한에 대하여 아래와 같이 안내 해 드립니다.접근 권한은 필수적 접근 권한과 선택적 접근 권한으로 나누어지며, 선택적 접근 권한의 경우 허용에 동의하지 않으셔도 앱 사용이 가능합니다.■ 필수적 접근 권한- 저장공간 : 기기, 사진, 미디어 파일 액세스 권한으로 인증서를 보관하고, 보안강화를 위한 OS 변조여부체크에 사용합니다.- 전화 : 기기의 인증 상태를 유지하고 영상통화 인증을 이용하기 위하여 접근 허용이 필요합니다.- SMS : 메시지전송 및 보기 권한으로 이체등 금융거래 시 추가인증, 휴대폰 본인인증 등을 위하여 사용합니다.■ 선택적 접근 권한- 카메라 : 사진 찍기 및 동영상 녹화 권한으로 QR 인증서 복사, QR 간편납부, 비대면 실명확인 시 신분증 촬영 등을 위해 사용합니다.- 위치 : 이 기기의 위치에 액세스하기 권한으로 위치기반으로 가까운 영업점 찾기 등을 위해 사용합니다.■ 안드로이드 OS 6.0 미만 버전 스마트폰을 이용하시는 경우, 선택적 접근 권한 없이 모두 필수적 접근 권한으로 적용될 수 있습니다.이 경우 운영체제를 6.0 이상으로 업그레이드하신 후 앱을 삭제 후 재설치 하셔야 접근 권한 설정이 정상적으로 가능합니다.■ 기존 설치된 앱을 사용하시는 경우에는 앱을 삭제 후 재설치 하셔야 접근 권한 설정이 가능합니다."
https://play.google.com/store/apps/details?id=com.auctionmobility.auctions.auctionoperation,Auction Operation,Auction Operation (PTY) LTD,  우리의 경매 카탈로그를 찾아 좋아하는 많은 시계 및 판매 일에 실시간 입찰.    ,"Designed with you in mind! Our feature rich app includes push notifications, the ability to 'watch' lots, absentee and live bidding, past auction archives and a consignment section - all for your on-the-go convenience. Download now and start experiencing auctions in a whole new way!"
https://play.google.com/store/apps/details?id=kr.co.bsbank.mobilebank,썸뱅크(SUM bank),BNK금융그룹 썸뱅크,"  - 신개념의 모바일 전문은행- Simple(간편한 금융), Useful(유용한 금융), Mobile(내 손안의 금융)    ","Simple(간편한 금융), Useful(유용한 금융), Mobile(내 손안의 금융)썸뱅크는 BNK금융그룹과 롯데그룹이 만난 신개념의 모바일 전문은행 입니다.?[썸라이프 서비스로 더 새로워진 썸뱅크]   생활을 플러스 + 하다. 금융생활의 쏠쏠한 혜택 여행/영화/뮤직/통신/주차/L.POINT/게임/페스티벌 등 다양한 콘텐츠 제공 및 할인혜택썸라이프 서비스로 썸뱅크에 재미와 즐거움을 더했어요 볼거리, 즐길 거리를 매일 썸라이프로 함께해요 [썸뱅크 만의 특별한 혜택]1. 가입 시 L.POINT 지급2. 은행 방문 없이 모바일통장 개설3. 통장+적금이 결합된 국내 최초 듀얼 통장4. L.POINT를 적립하면 적금으로 자동저축5. 무서류, 무방문, 무보증! 10분만에 끝나는 특화간편대출6. 간편로그인과 지문으로 스마트한 로그인7. 계좌번호 없이 받는 분 전화번호로 간편 이체8. 더 많은 혜택을 드리는 롯데 썸뱅크 카드(신용/체크) 발급9. 현금카드 없이 썸뱅크APP으로 부산은행 및 롯데ATM에서 현금 인출[서비스 이용고객]1. 국내에 거주하는 만 14세 이상의 개인 고객(준회원)1. 국내에 거주하는 만 19세 이상의 개인 고객(정회원)2. 본인명의 모바일기기를 사용 중인 고객3. 실제 주민등록증 또는 운전면허증을 보유 중인 고객4. 본인 명의 부산은행 또는 타행 입출금 통장을 보유하고 있는 고객5. 신청일 현재 최근 30일 이내 타 금융기관에서 통장 개설 이력이 없는 고객?* 썸뱅크 앱 이용을 위한 권한 및 이용 목적 안내 - [필수]SMS : 휴대폰 본인인증을 위해 사용합니다. - [필수]저장 : 공인인증서 저장 등을 위해 사용합니다. - [필수]전화 : 비대면 실명인증 등 기기의 인증 상태의 유지를 위해 사용합니다. - [선택]주소록 : 썸씽(송금)서비스 이용을 위해 사용합니다. 전화번호이체 등의 이용을 위해 사용합니다. - [선택]위치 : 썸뱅크 출금 시 내주변 ATM찾기 이용을 위해 사용합니다. - [선택]카메라 : QR코드를 읽기위해 사용합니다.개발자 연락처 : 1800-0500"
https://play.google.com/store/apps/details?id=kr.co.symtra.kmuid,국민대학교 모바일학생증(K?CARD+),국민대학교,"  국민대학교 학내 구성원(학부생, 대학원생, 교직원)을 대상으로 서비스하는 공식 모바일학생증/신분증 앱입니다.    ","국민대학교 학내 구성원(학부생, 대학원생, 교직원)을 대상으로 서비스하는 공식 모바일학생증/신분증 앱입니다.보안이 강화된 QR학생증으로 이용이 가능하며, NFC 탑재된 기종(ex. 갤럭시S3 이상 대부분의 기종)에서는 NFC 학생증 기능으로도 이용이 가능합니다.※ NFC 학생증 이용이 가능한 경우 [NFC 기능 켜기]-[카드모드] 설정 후 소지하신 핸드폰 뒷면의 안테나 위치를 확인 후 인증단말기에 Tag 하시기 바랍니다.■ 모바일 학생증/신분증 발급 절차 및 유의사항K?CARD 앱을 실행하여 종합정보시스템(KTIS) 계정(ID, PW)으로 로그인 후 발급 신청 버튼를 터치하여 발급 요청을 하면 즉시 발급됩니다.①	K?PUSH 앱 설치 후 로그인 필요②	우리은행 ‘원터치개인’ 설치(본 K?CARD+ 시스템은 우리은행 투자로 진행된 사업으로 앱1회 설치 필수)③	모바일학생증/신분증 앱 실행 후 인증번호(4자리)를 K?PUSH를 통해 전송받아 인증 후 발급※ 종합정보시스템(KTIS) 계정이 있어야 사용이 가능합니다.※ 발급과정 중 입력하는 핸드폰 번호는 종합정보시스템 내 핸드폰 번호와 일치 여부 확인(종합정보시스템 > 나의 정보 > 개인정보조회/수정에서 핸드폰번호 등록/수정 가능) ■ 모바일 학생증/신분증을 이용한 K?CARD+ 시스템 이용안내1)	국민페이(구, 사이버머니) 결제-	대학에서 발행하는 선불 충전형 지불수단으로 교내 식당, 공동전산실 및 도서관 복사/프린트 이용 시 결제수단으로 이용 가능2)	모바일쿠폰 이용-	교내 부서 단체에서 발행하는 모바일쿠폰 확인 및 이용 가능3)	강의출결 이용-	모바일출결용 비콘 및 출결인증 통합단말기를 이용한 쉽고 편리한 출결 가능-	모바일출결(비콘) : 공동강의실 중앙 부근 비콘을 설치하여 모바일 학생증 앱을 통해 출결이 체크되고, 교수님 온라인출석부에 자동으로 출결정보 반영-	출결인증 통합단말기 : 대형 공동강의실(100석 이상)에 한하여 강의실 수업시간표 확인 및 학생증카드 및 모바일학생증(QR/NFC)을 통해 출석 가능※ 출결 정보를 실시간으로 ‘K?CARD+ 시스템 홈페이지’ 및 모바일학생증 앱을 통해 확인4)	도서관 이용-	도서관 게이트 출입, 유/무인 대출 및 반납, 열람실 무인좌석 발급 키오스크, 복사/프린트에서 모바일학생증(QR/NFC)으로 편리하게 이용※ [참고]도서관앱의 좌석배정 기능을 이용하여 열람실 좌석 배정받기 가능5)	출입관리- 건물 출입문에 설치된 단말기에 모바일학생증(QR/NFC)을 인증하여 건물 출입※ ‘K?CARD+ 시스템 홈페이지’에서 철야 신청/승인 후 이용 가능※ 자세한 사항은 K?CARD+ 시스템 홈페이지(http://kcard.kookmin.ac.kr) 시스템별 이용안내를 참조하기 바랍니다.'국민대학교 모바일학생증', ‘국민대학교 모바일신분증’, KCARD’, ‘K?CARD’, '모바일학생증','학생증', ‘신분증’, '국민대학교'"
https://play.google.com/store/apps/details?id=com.wemakeprice,위메프 - 특가대표 (특가 / 쇼핑 / 쇼핑앱 / 쿠폰 / 배송),위메프,"  경★축 '한국유통대상' 최고 상 '대통령 표창' 단독수상!위메프는 날짜가 겹쳐도 안겹쳐도 특가!히든프라이스, 투데이특가 절찬리 판매중    ","?? 승승장구 위메프!- '제 22회 한국유통대상' 최고 상인 '대통령 표창' 단독수상- 여성가족부 '가족친화인증기업' 선정- '대한민국 모바일 어워드' 기업 서비스 부문 우수상 수상??위메프에서 만나는 역대급 특가!- 위메프에서 쇼핑 잘하는 법! 슈퍼투데이특가- N사 최저가보다 싸다! 히든프라이스                         - 매일매일 터지는 할인쿠폰과 무료배송의 찬스! ??집에서 편안하게 쇼핑! 내일 도착 원더배송!                                              - 신선식품 배송 '1위'! 위메프에서 장보기   - 알뜰한 위메프 맘들이 사랑하는 최저가 도~전!     - 유아용품, 생필품, 홈데코 쇼핑 강력추천! ??여행 / 레져 / 컬쳐 / 키즈 쇼핑                            - 국내/해외/제주여행, 항공권, 레져, 입장권 할인     - 바로 사용가능한 키즈카페, 놀이동산, 공연 쿠폰    - 뮤지컬, 영화, 연극 티켓도 바로 사용가능  ??맛집 / 카페 / 뷰티 / 지역서비스 쇼핑                           - 서울, 대전, 대구, 부산, 광주, 경기도에서 제주도까지~- 바로 사용 가능한 데이트, 모임장소 위메프에서 검색!- 헤어, 미용, 뷰티, 마사지 등 저렴하게 관리시작!  ??위메프 회원만이 누릴 수 있는 0원 혜택 출첵/운세                               - 출석체크만 해도 위메프 포인트 100% 당첨! 바로 사용!- 매일 운세, 별자리, 연예운, 타로까지 모두 무료~- 매일 업데이트 되는 트렌드 확인하자!- 커피부터 호텔 숙박권까지! 0원에 즐기는 찬스딜?? 위메프 대학생 멤버십 ‘W캠퍼스’- 재학중인 대학교 이메일 인증만 하면 OK! 혜택 드림!- 포인트적립, 쇼핑지원금, 스페셜쿠폰까지! 이벤트 팡팡!- 전국 대학생을 위한 무료 멤버십! 이제 쇼핑도 복지다!??대한민국 시니어들을 위한 행복한 동행! 모여라, 누려라!                 - 옆집엄마도 시작했다! 전화로 장보기 ‘텔레마트’ - 꽃중년 맞춤쇼핑! 한눈에 편하게 ‘원더풀 시니어’- 5060 세대를 위한 스마트 라이프 노하우 ‘W 아카데미’◎ 앱 접근 권한에 대한 안내「정보통신망 이용촉진 및 정보보호 등에 관한 법률」 제22조의 2에 따라 아래와 같은 목적으로 ‘앱 접근 권한’에 대한 동의를 이용자에게 받고 있습니다. 위메프앱은 서비스에 반드시 필요한 항목만을 필수적으로 접근하고 있으며, 그 내용은 아래와 같습니다.① [필수 접근]* 기기 및 앱기록(버전확인)* ID(기기 식별 및 추적) ② [선택 접근]* 알림(푸시 알림)* 셀룰러데이터 (앱 동작 속도 향상을 위해)*  미디어(사진,저장장치) (1:1 문의하기 등 고객 상담 또는 상품 후기 작성 시 사진 첨부를 위해)* 주소록(포인트 중복 지급 확인을 위해)※ 선택적 접근 권한은 관련 기능 이용 시 동의 하실 수 있으며, 미동의 시에도 해당 기능 외 앱 서비스는 이용 가능합니다.※ 안드로이드 6.0미만 버전을 사용중일 경우 선택 권한을 개별적으로 허용할 수 없으므로, 보유하고 있는 단말의 제조사에서 운영체제 업그레이드 기능을 제공하는지 확인 후 가능하다면 6.0 이상으로의 업그레이드를 권장합니다."
https://play.google.com/store/apps/details?id=com.aptstory.apps.apt,아파트스토리 - 아파트 앱,(주)아파트스토리,  아파트스토리에 가입 된 아파트의 입주민을 위한 아파트 앱    ,"아파트스토리에 가입 된 아파트의 입주민을 위한 아파트 앱기능 소개관리비고지서, 골프예약, 푸시알림등.아파트스토리 앱 사용 문의 연락처(주)아파트스토리전 화 : 02-6925-5001 메 일 : master@aptstory.comHOME : http://www.aptstory.kr/"
https://play.google.com/store/apps/details?id=pro.pushapp.pushapp,PushApp,Los Internetos,  PushApp는 가입 푸시 알림을받은 편지함입니다.    ,More info on https://pushapp.pro/
https://play.google.com/store/apps/details?id=com.dcinside.app,디시인사이드 - dcinside,dcinside,  국내 최대 커뮤니티 디시인사이드를 가장 빠르고 편리하게 이용해보세요.    ,"디시인사이드는  각 분야와 관련된 2,000여 개의 갤러리와 약 10,000여 개의 마이너 갤러리를 이용할 수 있는 국내 최대 커뮤니티입니다.모바일 환경에 특화된 디시인사이드앱은 댓글 푸시 알림, 차단, 임시저장, 글보관, 꼬리말, 간편 로그인 등 다수 기능을 지원합니다. [주요 기능]1. 푸시 알림 기능 : 게시물 작성 후 댓글이 등록되면 푸시 알림이 전송됩니다. 비회원 글쓰기 시에도 제공되며 무음, 알림 ON/OFF 등의 상세 설정이 가능합니다.2. 차단(필터링) 기능 : 특정 단어나 ID, IP, 닉네임으로 차단 설정을 할 수 있습니다. 보기 불편한 글이나 취향에 맞지 않는 글을 숨길 수 있습니다.3. 간편한 회원, 비회원 설정 및 전환 : 비회원 이용 시 사용할 닉네임, 비밀번호를 설정 화면에서 미리 저장해둘 수 있으며, 간편 아이디 기능을 제공하여 복수 회원 계정도 쉽게 로그인이 가능합니다. 또한 회원과 비회원 환경은 로그인/로그아웃 버튼 클릭으로 간단히 전환할 수 있습니다.4. 머리말/꼬리말 설정 : 글, 댓글 등록 시 사용할 머리말/꼬리말을 설정할 수 있습니다.5. 상태바, 테마색 설정 : 화면 설정에서 상태 바를 OFF하여 더 넓은 화면으로 이용할 수 있으며, 취향에 맞는 테마색으로 앱을 설정할 수 있습니다.6. 빠른 이동 : 좌우 스와이핑으로 글 본문→목록으로 빠르게 전환할 수 있습니다. 또한 펼침 메뉴의 최근 방문 갤러리, 즐겨찾기 기능으로 갤러리 간 손쉬운 이동이 가능합니다.7. 이미지 복수 등록, 위치 조절, 글 임시 저장 : 여러 장의 이미지를 한 번에 선택해 업로드할 수 있으며, 업로드한 이미지 위치를 쉽게 편집할 수 있습니다. 또한 작성 중인 글을 임시로 저장해 나중에 불러올 수 있습니다.8. 이미지 숨기기 기능 : 글읽기 설정 - 이미지 숨기기 기능을 활성화하면 본문의 이미지가 숨겨지고 텍스트만 보여집니다. 데이터를 절약하고, 더욱 빠른 속도로 게시물을 열람할 수 있습니다.9. 첨부 이미지 전체 다운 기능 : 저장하고 싶은 이미지가 여러 장이라면 한 번에 전체 이미지를 다운로드할 수 있습니다.10. 디시콘, 보이스리플 : 댓글창의 +버튼을 누르면 간편하게 디시콘, 보이스리플을 등록할 수 있습니다. 또한 보이스리플 기능이 내장되어 있어 별도의 추가 앱을 설치할 필요 없이 보이스리플 등록이 가능합니다.11. 글 보관함 : 나중에 또 보고 싶은 글이 있다면, 글 보관함에 저장하여 다음에 다시 열람할 수 있습니다.===========================이용자분들께서 오류를 발견하시거나 개선 의견을 주시면 빠른 시간 내에 반영하도록 하겠습니다. 감사합니다. ==========================="
https://play.google.com/store/apps/details?id=com.bbasak.bbasakmainapp,빠삭 알리미앱,BBASAK.M.C.,  휴대폰을 보는 새로운세상 빠삭 입니다    ,"※  빠삭알리미앱 for 빠삭닷컴(http://bbasak.com)1,폰관련 정보, 정책조건, 모델별, 지역별, 답글, 쪽지 푸시알리미 서비스- 판매자글씨기, 숨어있는 정책조건, 내가 구매하고 싶은 모델별, 내방을 위한정보, 내글에 달리는 답글, 내가 받는 쪽지 등이 있다면 언제든지 푸시서비스 해드립니다. 2,서비스별 ON/OFF 기능- 각각의 알리미는 설정에서 ON/OFF 할수 있습니다. 3,에티켓 기능- 푸시서비스를 시간대별로 안받기를 할수도 있습니다. 4,택배조회 기능- 내가 주문한 물품이 어디까지 오는지 빠삭알리미앱에서 조회 할수 있습니다. 5,폰요금조회 기능- 내가 사용하는 폰의 요금이 월별로 나오는 금액이 얼마인지 계산할수 있습니다."
https://play.google.com/store/apps/details?id=de.web.mobile.android.mail,WEB.DE Mail & Cloud,WEB.DE,  ?? WEB.DE 메일 - 모든 메일 및 클라우드 모바일. ??    ,"WEB.DE Mail - FreeMail & mehrMit der WEB.DE Mail App konnen Sie mobil E-Mails abrufen, lesen und schreiben. Richten Sie sich kostenlos Ihr personliches WEB.DE E-Mail-Konto ein. Die WEB.DE Mail App unterstutzt auch andere Anbieter wie Gmail, Outlook und Yahoo (uber IMAP).NEU: Die ganze Welt von WEB.DE in einer App:Die WEB.DE Mail App unterstutzt neben Mail jetzt auch WEB.DE News.Das Wichtigste im Uberblick:? Bequem einloggen: Login mit E-Mail-Adresse und Passwort? Benachrichtigungen beim Empfang neuer E-Mails (E-Mail Push-Service)? einfache und intuitive Bedienung? unterwegs kostenlos E-Mails abrufen und E-Mails schreiben? Zugriff auf alle E-Mail-Konten (auch anderer Anbieter wie z. B. Gmail, Outlook, Yahoo Mail)? IMAP Abruf Ihrer Mail Postfacher? gesicherter Zugang uber optionalen PIN-Schutz? verschlusselt E-Mails senden und empfangen? WEB.DE News in der App? FreeMail und Club****NEU: Einmalig 2 GB Speicherplatz mehr fur Ihren WEB.DE Online-Speicher nach dem ersten Upload!****?Zugriff auf alle E-Mail-Konten (auch anderer Anbieter wie z. B. Gmail, Outlook, Yahoo Mail)Die WEB.DE Mail App stellt all Ihre Postfacher optimal dar, egal ob von WEB.DE oder von anderen EMail-Anbietern wie z. B. GMail, Outlook oder Yahoo. Binden Sie bequem alle Ihre E-Mail-Konten in der WEB.DE Mail App fur Android ein. Der Abruf erfolgt uber IMAP. Wahlen Sie zwischen manueller Einrichtung oder einfacher Anmeldung (Login) per E-Mail-Adresse und Passwort.?Uber WEB.DE Mail WEB.DE ist mit WEB.DE FreeMail einer der großten Anbieter von E-Mail-Postfachern in Deutschland. Bei WEB.DE konnen Sie schnell eine sichere und kostenlose E-Mail-Adresse anlegen. Einfach registrieren ? schon besitzen Sie ein Postfach mit vielen Funktionen und Extras und konnen direkt losmailen. Sichern Sie sich Ihre kostenlose Wunsch-E-Mail-Adresse @web.de?In Echtzeit E-Mails empfangenUber die Push-Benachrichtigung werden Sie uber neu eingehende Nachrichten in Ihrer Inbox umgehend informiert und konnen eine neue E-Mail sofort abrufen. Da das Gerat uber dieses Verfahren nicht standig Kontakt zum Anbieter-Server aufnehmen muss, sparen Sie Akkukapazitat. Im Gegensatz zur E-Mail-Abfrage in bestimmten Zeitintervallen bestimmten Sie beim Push-Service-Verfahren selbst, wann Sie Ihre E-Mails checken mochten. Legen Sie Ruhezeiten fur Push fest, um z.B. nachts oder am Wochenende Push zu deaktivieren. Auch ohne Push sehen Sie neue E-Mails selbstverstandlich bequem in Ihrer Inbox.?Sicher mailenDank Verschlusselung konnen Sie E-Mails sicher versenden und empfangen. Ein zusatzlicher PIN-Schutz erlaubt es Ihnen Ihre E-Mails vor unerwunschten Zugriffen zu schutzen ohne sich auszuloggen. Kostenlos fur FreeMail und Club.?Schneller Zugriff auf Kontakte, EMails und DateienWie jeder andere E-Mail-Client verschafft Ihnen auch die WEB.DE Mail App fur Android schnellen Zugriff auf Ihre Kontakte, E-Mails und alle Dateien, die sich in Ihren Postfachern befinden. Auch auf die E-Mail-Konten anderer FreeMail-Anbieter konnen Sie von der gleichen Mail App aus zugreifen (per IMAP). So konnen Sie mobil Ihre Nachrichten checken ? egal, ob Sie gerade beim Einkaufen sind oder im Bus sitzen.Fur mehr Infos: https://produkte.web.de/freemail_mobile_startseite/mail-app/"
https://play.google.com/store/apps/details?id=com.subsplashconsulting.s_3CN9HN,Plainview First,Subsplash Inc,  플레인 뷰 먼저 총회에 당신에게 연결을 유지합니다 크리에이티브 교회 응용 프로그램.    ,"This app is packed with powerful content and resources to help you grow and stay connected. With this app you can:- Watch or listen to past messages- Follow along with our Bible reading plan- Sign up for events- Stay up to date with push notifications- Share your favorite messages via Twitter, Facebook, or email- Download messages for offline listening"
https://play.google.com/store/apps/details?id=com.makeshop.powerapp.l2294,대흥포장 - DaeHeung PoJang,POWERMOBIlE.kr,  쇼핑몰 회원들을 위한 앱 서비스!실시간 알림부터 앱 회원 전용 혜택까지~쇼핑몰 회원이라면 꼭 챙겨야 할 필수앱!    ,"주요 기능01 앱 회원들만을 위한 푸시알림!세일은 언제하지? 혹시나 놓친건 아닐까 불안하셨나요?이제 실시간으로 알려주는 똑똑한 푸시알림이 있으니 걱정마세요!앱 설치 회원님들만을 위한 다양한 이벤트 정보와 혜택을 실시간으로 알려드립니다.02 간편한 로그인, 풍성한 혜택!쇼핑할 때마다 매번 로그인해야 하는 번거로움, 회원인증기능을 통해 없앴습니다!비회원이라면? 아이디와 메일주소 입력만으로 끝인 간편회원 등록하고 혜택 챙겨가세요~03 나누면 기쁨 두 배, 친구초대!친구 초대하고 할인쿠폰, 적립금 등 다양한 혜택을 챙기세요.초대받은 친구 역시 추천인을 입력하면 혜택을 받을 수 있어 1석 2조! 좋은 건 나누세요~04 알아서 찾아주는 간편리뷰기능!구매한 상품이 있다면? 몇 번의 터치만으로 간단하게 리뷰 작성하고 혜택을 챙기세요~.구매했던 상품을 일일이 찾을 필요 없이 앱에 접속하면 자동으로 뜨는 간편리뷰 기능으로 편리함을 더했습니다.05 원터치, 간편배송조회실시간으로 변경되는 배송상태, 이제 간편하게 확인하세요.주문한 상품이 지금 어디쯤 이동하고 있는지, 단 한 번의 클릭만으로 조회하실 수 있습니다.06 모바일 멤버쉽 카드앱 설치 회원에게는 자동으로 멤버쉽 바코드가 발급되어 오프라인 매장 방문 시 바코드 스캔 한 번으로 회원정보 확인부터 적립, 다양한 혜택까지 한방에 처리되는 원스톱 쇼핑이 가능합니다.■ 앱 접근 권한에 대한 안내「정보통신망 이용촉진 및 정보보호 등에 관한 법률」제22조의2에 따라 아래와 같은 목적으로 ‘앱 접근 권한’에 대한 동의를 이용자에게 받고 있습니다.서비스에 반드시 필요한 항목만을 필수적으로 접근하고 있습니다.선택적 접근의 항목은 허용하지 않더라도 서비스의 이용이 가능하며 그 내용은 아래와 같습니다.[필수접근에 대한 내용]1. 안드로이드 6.0 이상● 전화 : 최초 실행시, 디바이스 식별을 위하여 이 기능에 접근합니다.● 저장 : 게시글 작성시 파일 업로드, 하단버튼 및 푸시 이미지 표현을 하고자 할 경우에 이 기능에 접근합니다.[선택접근에 대한 내용]- 매장 근처 푸시 기능이 있는 경우 아래 위치 권한을 포함하고 있습니다.● 위치 : 고객위치를 확인하여 상점의 유효한 정보를 전달하기 위해 접근합니다.[철회 방법]설정 > 앱 또는 어플리케이션 > 해당 앱 선택 > 권한 선택 > 접근권한 동의 또는 철회 선택※ 단 필수접근의 대한 내용을 철회 한 후 다시 앱을 실행을 할 경우 접근권한을 요청하는 화면이 다시 나오게 됩니다.2. 안드로이드 6.0 미만● 기기 ID 및 통화 정보 : 최초 실행시, 디바이스 식별을 위하여 이 기능에 접근합니다.● 사진/미디어/파일 : 게시글 작성시 파일 업로드, 하단버튼 및 푸시 이미지 표현을 하고자 할 경우에 이 기능에 접근합니다.● 기기 및 앱기록 : 앱 서비스 사용 최적화를 위하여 이 기능에 접근합니다.- 매장 근처 푸시 기능이 있는 경우 아래 위치 권한을 포함하고 있습니다.● 위치 : 고객위치를 확인하여 상점의 유효한 정보를 전달하기 위해 접근합니다.※ 버전에 따라 동일한 접근 내용임에도 불구하고, 그 표현을 다르게 하고 있음을 알려드립니다.※ 안드로이드 6.0 미만 버전의 경우, 항목에 대한 개별동의가 불가능하므로, 모든 항목에 대하여 필수 접근 동의를 받고 있습니다.그러므로 사용하고 있는 단말기의 운영체제를 안드로이드 6.0 이상으로 업그레이드 할 수 있는지 확인 하시고 업그레이드를 권장하여 드립니다.다만, 운영체제가 업그레이드되더라도 기존 앱에서 동의한 접근 권한이 바뀌지 않기 때문에 접근 권한을 다시 설정하기 위해서는 이미 설치한 앱을 삭제한 후에 재설치하셔야 합니다."
https://play.google.com/store/apps/details?id=com.xoopsoft.apps.austria.free,Bundesliga Austria,XOOPsoft,  오스트리아 1 차 리그에서 축구.    ,"Standings, Livescore, Fixtures, and more...Fast Live Score push-notifications. Settings lets you turn on and off notifications.Support for Android Wear with live score notifications.The tournament schedule has the complete schedule.PLEASE NOTICE: There is also a PRO version of this app available here on Google Play. The PRO version is AD-FREE."
